1,Thu Aug 19 21:54:38 2021,125094,car,2,4856,PC7C042B7,0,1
1995.0,Sun Aug 15 17:07:02 2021,965942.0,CAR,2.0,4221.0,PC90AAFDA,PTE,VCB43
1996.0,Sun Aug  8 01:56:15 2021,7869641.0,CAR,2.0,4764.0,PCF6B0D12,PTE,VC965
1997.0,Sat Jul 31 20:33:56 2021,1052029.0,CAR,2.0,4004.0,PCB278A8B,PTP,VC965
1998.0,Wed Aug  4 18:39:09 2021,4306036.0,CAR,2.0,4987.0,PCF4A9637,PTC,VC965
1999.0,Wed Aug  4 22:03:44 2021,5529291.0,CAR,2.0,4050.0,PC822E359,PTP,VC965
2000.0,Sun Aug  8 14:14:01 2021,7191693.0,TRUCK,4.0,4937.0,PCD30D908,PTC,VC965
2001.0,Mon Aug  9 21:20:13 2021,3209872.0,CAR,2.0,4653.0,PC1CE4935,PTE,VCB43
2002.0,Fri Jul 30 13:58:01 2021,9991692.0,CAR,2.0,4440.0,PCBE1B45D,PTP,VC965
2003.0,Mon Aug  2 03:17:59 2021,9075665.0,TRUCK,4.0,4466.0,PC6E93A05,PTC,VC965
2004.0,Sat Aug  7 05:39:56 2021,8585188.0,CAR,2.0,4163.0,PC95B4E03,PTE,VCB43
2005.0,Sun Aug 15 08:33:09 2021,2073256.0,CAR,2.0,4119.0,PC9EBEDB5,PTC,VC965
2006.0,Sun Aug  8 18:36:31 2021,1945077.0,TRUCK,4.0,4843.0,PC400DFFE,PTC,VC965
2007.0,Tue Aug  3 08:35:55 2021,7783409.0,CAR,2.0,4004.0,PCB278A8B,PTP,VCB43
2008.0,Fri Aug  6 10:05:08 2021,2988545.0,TRUCK,4.0,4176.0,PC11E9595,PTE,VC965
2009.0,Sun Aug 15 07:27:57 2021,7964567.0,TRUCK,4.0,4165.0,PC0D2B95C,PTP,VCB43
2010.0,Tue Aug 17 20:10:31 2021,8267415.0,VAN,2.0,4096.0,PCFA4F864,PTE,VCB43
2011.0,Tue Aug  3 17:15:28 2021,8544048.0,CAR,2.0,4330.0,PCBD023A3,PTE,VCD2F
2012.0,Thu Aug 12 11:59:45 2021,8764992.0,CAR,2.0,4782.0,PC6802C08,PTE,VC965
2013.0,Fri Aug 20 16:42:08 2021,5279370.0,TRUCK,4.0,4587.0,PC576A3BA,PTE,VC965
2014.0,Sun Aug 22 14:05:35 2021,7385661.0,VAN,2.0,4068.0,PC55432DA,PTC,VCB43
2015.0,Sat Aug 14 19:39:13 2021,249548.0,VAN,2.0,4241.0,PC7241796,PTP,VCD2F
2016.0,Sun Aug 15 16:21:57 2021,7019985.0,CAR,2.0,4986.0,PC9787B8A,PTP,VCD2F
2017.0,Thu Aug 12 15:41:20 2021,7655066.0,TRUCK,4.0,4808.0,PC2729737,PTE,VC965
2018.0,Thu Jul 29 23:46:01 2021,3513415.0,CAR,2.0,4292.0,PCF733A7C,PTC,VCB43
2019.0,Wed Aug  4 20:45:12 2021,2250892.0,CAR,2.0,4623.0,PCAA67227,PTC,VC965
2020.0,Sun Aug  1 03:39:32 2021,4642449.0,TRUCK,4.0,4058.0,PC3415EA4,PTP,VC965
2021.0,Mon Aug  2 12:09:31 2021,4609969.0,TRUCK,4.0,4153.0,PC88C655C,PTP,VCB43
2022.0,Tue Aug 17 23:09:45 2021,1323663.0,CAR,2.0,4519.0,PC92A6471,PTP,VCB43
2023.0,Fri Aug 13 20:13:59 2021,8495399.0,CAR,2.0,4278.0,PC4847214,PTE,VC965
2024.0,Wed Aug 11 03:20:02 2021,2529816.0,CAR,2.0,4987.0,PCF4A9637,PTE,VC965
2025.0,Mon Aug  2 05:27:39 2021,3825115.0,CAR,2.0,4147.0,PC4D2C5A7,PTP,VC965
2026.0,Sun Aug  8 04:47:13 2021,7198666.0,TRUCK,4.0,4047.0,PC6D105CF,PTC,VC965
2027.0,Sat Aug 21 19:59:21 2021,3094252.0,CAR,2.0,4389.0,PC7688C61,PTC,VCB43
2028.0,Mon Aug  9 03:51:13 2021,9910126.0,TRUCK,4.0,4368.0,PC909A324,PTP,VC965
2029.0,Sat Aug 21 02:26:18 2021,615427.0,TRUCK,4.0,4963.0,PC704EF75,PTE,VCB43
2030.0,Sun Aug 22 15:08:07 2021,1898481.0,CAR,2.0,5008.0,PC48D61BB,PTP,VCB43
2031.0,Wed Aug  4 22:52:32 2021,2811704.0,CAR,2.0,4192.0,PC74F6341,PTC,VC965
2032.0,Thu Aug  5 08:17:18 2021,5939317.0,TRUCK,4.0,4203.0,PC5295A46,PTE,VC965
2033.0,Wed Aug 18 01:50:41 2021,7617337.0,CAR,2.0,4783.0,PC9889263,PTP,VCB43
2034.0,Sat Aug 21 00:57:37 2021,6800345.0,CAR,2.0,4008.0,PC5680D80,PTE,VC965
2035.0,Tue Aug 17 08:56:58 2021,3397555.0,CAR,2.0,4320.0,PC40C93B0,PTC,VC965
2036.0,Tue Aug  3 11:49:30 2021,9139217.0,VAN,2.0,4751.0,PCD33B3C9,PTP,VC965
2037.0,Thu Aug 12 05:08:07 2021,8921045.0,TRUCK,4.0,4390.0,PC983A913,PTP,VCD2F
2038.0,Thu Aug  5 17:27:01 2021,3690202.0,CAR,2.0,4912.0,PC526B1EC,PTE,VCB43
2039.0,Thu Jul 29 12:28:05 2021,3295237.0,VAN,2.0,4545.0,PC419B1CB,PTP,VC965
2040.0,Thu Aug  5 23:55:51 2021,9255341.0,CAR,2.0,4435.0,PC3E78C17,PTP,VCD2F
2041.0,Sun Aug 22 09:01:58 2021,5238833.0,TRUCK,4.0,4589.0,PC1477DC9,PTE,VC965
2042.0,Sat Aug 14 01:19:12 2021,3417816.0,VAN,2.0,4901.0,PCE32D2F9,PTE,VCB43
2043.0,Wed Aug 18 04:35:08 2021,5344143.0,TRUCK,4.0,4812.0,PC22D9C6D,PTC,VCD2F
2044.0,Fri Aug 20 21:45:27 2021,3881038.0,CAR,2.0,4225.0,PCC1ED0C5,PTC,VCB43
2045.0,Thu Aug  5 18:27:18 2021,6031966.0,CAR,2.0,4640.0,PCC993FB3,PTE,VC965
2046.0,Thu Aug  5 03:00:25 2021,3985901.0,TRUCK,4.0,4357.0,PC434FA62,PTP,VC965
2047.0,Fri Aug 20 20:59:44 2021,9641089.0,CAR,2.0,4099.0,PC97F19B1,PTP,VCB43
2048.0,Fri Aug 13 23:54:57 2021,6366435.0,CAR,2.0,4854.0,PCB6F1968,PTE,VC965
2049.0,Sun Aug  1 10:53:55 2021,9492442.0,TRUCK,4.0,4835.0,PC4645718,PTP,VC965
2050.0,Fri Aug 13 13:59:13 2021,6481355.0,TRUCK,4.0,4181.0,PC4457F74,PTE,VCB43
2051.0,Tue Aug 10 16:38:08 2021,7326567.0,CAR,2.0,4584.0,PC1085B78,PTE,VCB43
2052.0,Sat Aug  7 16:01:28 2021,1316030.0,CAR,2.0,4952.0,PC64CF233,PTE,VC965
2053.0,Mon Aug 16 17:54:26 2021,1769045.0,CAR,2.0,4948.0,PCBA2D075,PTP,VC965
2054.0,Sat Aug 14 11:00:25 2021,3464810.0,TRUCK,4.0,4937.0,PCD30D908,PTE,VC965
2055.0,Fri Jul 30 22:37:27 2021,8627921.0,TRUCK,4.0,4328.0,PC3777B8E,PTP,VCB43
2056.0,Fri Aug 20 09:58:53 2021,2684168.0,TRUCK,4.0,4497.0,PC76FDDEA,PTP,VCB43
2057.0,Thu Aug  5 00:19:54 2021,3833738.0,CAR,2.0,4978.0,PCF0B5E85,PTC,VCB43
2058.0,Fri Aug  6 10:28:07 2021,1881388.0,TRUCK,4.0,4504.0,PC461DCD3,PTP,VC965
2059.0,Wed Aug 11 14:59:37 2021,8391805.0,CAR,2.0,4287.0,PC421D5F3,PTC,VCB43
2060.0,Mon Aug 16 20:14:17 2021,9870706.0,CAR,2.0,4244.0,PC9F3C86B,PTE,VC965
2061.0,Sat Aug 21 13:25:10 2021,8522838.0,TRUCK,4.0,4198.0,PCB0994D1,PTE,VC965
2062.0,Wed Aug 18 21:23:19 2021,5951085.0,CAR,2.0,4478.0,PCB02917E,PTC,VCB43
2063.0,Mon Aug 16 02:08:15 2021,2009071.0,CAR,2.0,4830.0,PC12EEFE0,PTC,VC965
2064.0,Wed Aug  4 10:47:30 2021,8528283.0,CAR,2.0,4685.0,PC5D33C18,PTC,VC965
2065.0,Mon Aug 16 17:05:17 2021,2803744.0,CAR,2.0,4514.0,PC374C341,PTE,VC965
2066.0,Fri Aug 20 12:32:42 2021,8849176.0,CAR,2.0,4938.0,PC6C57ED3,PTP,VC965
2067.0,Wed Aug 11 18:44:36 2021,4363925.0,TRUCK,4.0,4468.0,PC040ADB3,PTC,VC965
2068.0,Fri Aug 13 13:19:11 2021,8952211.0,CAR,2.0,4678.0,PCD175301,PTP,VCB43
2069.0,Fri Aug 20 00:41:15 2021,105783.0,TRUCK,4.0,4052.0,PC25E70B7,PTP,VC965
2070.0,Mon Aug 16 10:56:20 2021,3105884.0,CAR,2.0,4567.0,PC2C5C1F3,PTP,VCB43
2071.0,Tue Aug  3 03:03:13 2021,8204896.0,CAR,2.0,4961.0,PC92C5115,PTC,VC965
2072.0,Wed Aug 18 11:26:05 2021,6939458.0,CAR,2.0,4204.0,PC5881E06,PTC,VC965
2073.0,Mon Aug  9 06:13:35 2021,4245299.0,CAR,2.0,4943.0,PC0A5DC1F,PTE,VC965
2074.0,Sun Aug  1 06:54:04 2021,1188715.0,TRUCK,4.0,4614.0,PC08910B7,PTC,VC965
2075.0,Sat Aug 21 22:24:30 2021,2006861.0,TRUCK,4.0,4399.0,PCCA288FE,PTP,VCB43
2076.0,Wed Aug 18 05:23:10 2021,5765069.0,CAR,2.0,4652.0,PC74A3585,PTC,VCB43
2077.0,Wed Aug 11 11:33:51 2021,3156487.0,CAR,2.0,4524.0,PCF8BB245,PTP,VC965
2078.0,Sat Jul 31 17:49:45 2021,1811497.0,CAR,2.0,4024.0,PC91E3A87,PTE,VC965
2079.0,Fri Aug  6 13:00:55 2021,3741439.0,TRUCK,4.0,4617.0,PC7758F89,PTE,VC965
2080.0,Sun Aug 15 22:29:46 2021,5800120.0,TRUCK,4.0,4806.0,PC8A8EA51,PTC,VCB43
2081.0,Mon Aug 16 07:47:52 2021,4542060.0,TRUCK,4.0,4909.0,PCDED6F20,PTE,VCB43
2082.0,Mon Aug 16 14:07:35 2021,9759428.0,CAR,2.0,4302.0,PCBA83119,PTC,VCB43
2083.0,Tue Aug 17 03:59:02 2021,4174269.0,CAR,2.0,4533.0,PC8DA1D3B,PTC,VC965
2084.0,Sat Aug 21 20:11:34 2021,698216.0,CAR,2.0,4139.0,PC924C594,PTP,VC965
2085.0,Thu Aug 19 15:48:15 2021,7636088.0,CAR,2.0,4734.0,PCE4C5D8E,PTP,VC965
2086.0,Mon Aug 16 05:05:29 2021,1698080.0,CAR,2.0,4204.0,PC5881E06,PTE,VC965
2087.0,Wed Aug  4 10:25:17 2021,7039449.0,CAR,2.0,4849.0,PCF764517,PTC,VC965
2088.0,Sun Aug 22 16:23:37 2021,5892151.0,TRUCK,4.0,4863.0,PCA8F9E50,PTE,VC965
2089.0,Wed Aug 18 09:20:24 2021,1107681.0,CAR,2.0,4724.0,PC3DE08BF,PTC,VCB43
2090.0,Mon Aug 16 01:26:47 2021,8142152.0,CAR,2.0,4000.0,PC69C7DF3,PTC,VC965
2091.0,Fri Aug  6 22:23:54 2021,7528765.0,CAR,2.0,4160.0,PC6DC0ACF,PTP,VC965
2092.0,Wed Aug  4 23:25:03 2021,9772819.0,CAR,2.0,4734.0,PCE4C5D8E,PTE,VC965
2093.0,Thu Aug  5 05:22:25 2021,9621194.0,TRUCK,4.0,4547.0,PC0D2E3AD,PTP,VC965
2094.0,Fri Aug 13 11:33:50 2021,1532979.0,CAR,2.0,4236.0,PC5212DD0,PTC,VCB43
2095.0,Fri Aug 13 06:38:29 2021,8756172.0,CAR,2.0,4040.0,PCB335328,PTC,VC965
2096.0,Tue Aug  3 10:15:33 2021,9508198.0,CAR,2.0,4168.0,PCBC064F8,PTP,VC965
2097.0,Sun Aug  1 07:27:37 2021,1614486.0,CAR,2.0,4149.0,PC99F9ABD,PTE,VC965
2098.0,Fri Aug  6 03:42:56 2021,9515976.0,TRUCK,4.0,4821.0,PC67D349A,PTE,VC965
2099.0,Sun Aug  1 23:45:38 2021,8720769.0,CAR,2.0,4869.0,PCF775FA6,PTC,VCB43
2100.0,Wed Aug 11 20:04:49 2021,1117103.0,CAR,2.0,4159.0,PC5631507,PTE,VC965
2101.0,Mon Aug  2 12:49:18 2021,11402.0,TRUCK,4.0,4695.0,PC4A5D62F,PTE,VC965
2102.0,Sun Aug 22 08:29:32 2021,3710314.0,CAR,2.0,4581.0,PCC347465,PTE,VCB43
2103.0,Tue Aug  3 11:40:20 2021,6855963.0,TRUCK,4.0,4268.0,PC6CC51DA,PTP,VC965
2104.0,Sun Aug 15 18:38:12 2021,3296506.0,TRUCK,4.0,4011.0,PC680DEC6,PTC,VCB43
2105.0,Mon Aug  9 17:14:12 2021,4301349.0,CAR,2.0,4770.0,PC9082A17,PTC,VCB43
2106.0,Thu Aug 19 04:25:07 2021,2745984.0,VAN,2.0,4460.0,PCDF04952,PTC,VC965
2107.0,Fri Jul 30 03:59:32 2021,2199256.0,TRUCK,4.0,4312.0,PC8D40B22,PTP,VCD2F
2108.0,Thu Aug 19 23:26:53 2021,5767192.0,CAR,2.0,4824.0,PCFEADFE6,PTE,VCB43
2109.0,Wed Aug 18 04:49:40 2021,4392334.0,CAR,2.0,4225.0,PCC1ED0C5,PTP,VC965
2110.0,Sat Aug 14 05:58:41 2021,423046.0,TRUCK,4.0,4951.0,PCE9CE23F,PTC,VC965
2111.0,Sat Aug 14 18:06:57 2021,4383674.0,CAR,2.0,4647.0,PCDD56814,PTE,VCB43
2112.0,Mon Aug  2 02:02:45 2021,4731252.0,CAR,2.0,4284.0,PC0DB49FD,PTE,VC965
2113.0,Thu Aug 12 19:41:32 2021,7432337.0,CAR,2.0,4420.0,PCFDB2950,PTC,VC965
2114.0,Sat Aug  7 07:15:48 2021,8186740.0,VAN,2.0,4964.0,PC52C0F45,PTE,VC965
2115.0,Sat Aug  7 13:17:13 2021,9057634.0,TRUCK,4.0,4365.0,PC0F226DF,PTP,VCD2F
2116.0,Sat Aug  7 11:46:15 2021,4112695.0,CAR,2.0,4980.0,PCBD5C822,PTC,VCB43
2117.0,Sat Aug 14 13:56:25 2021,1380137.0,CAR,2.0,4392.0,PCAF6E464,PTP,VC965
2118.0,Fri Aug 20 12:14:38 2021,6507942.0,CAR,2.0,4449.0,PCAACD453,PTP,VC965
2119.0,Sat Jul 31 10:41:53 2021,7702457.0,CAR,2.0,4290.0,PC84E8CEF,PTP,VC965
2120.0,Fri Aug 13 18:59:00 2021,3434120.0,CAR,2.0,4551.0,PCCA5979C,PTC,VC965
2121.0,Thu Jul 29 14:09:23 2021,2252115.0,CAR,2.0,4986.0,PC9787B8A,PTP,VC965
2122.0,Tue Aug 10 10:02:35 2021,2746461.0,CAR,2.0,4343.0,PC0F6325D,PTE,VC965
2123.0,Thu Aug  5 00:27:03 2021,8024799.0,CAR,2.0,4953.0,PC1E2B07E,PTE,VC965
2124.0,Sat Aug  7 20:39:45 2021,1164332.0,CAR,2.0,4703.0,PC395ADCB,PTP,VC965
2125.0,Sun Aug  1 16:38:11 2021,4302986.0,VAN,2.0,4639.0,PC879E7AB,PTP,VC965
2126.0,Thu Aug 12 06:55:34 2021,5511923.0,CAR,2.0,4045.0,PCE952492,PTC,VCD2F
2127.0,Mon Aug  9 09:07:18 2021,9654527.0,TRUCK,4.0,4426.0,PCC0E943C,PTC,VC965
2128.0,Thu Aug 19 07:16:34 2021,1282918.0,CAR,2.0,4166.0,PCE450C55,PTC,VCB43
2129.0,Wed Aug  4 14:17:55 2021,3040995.0,CAR,2.0,4585.0,PCF3AE602,PTC,VC965
2130.0,Wed Aug 11 14:44:41 2021,7039705.0,TRUCK,4.0,4301.0,PC540E129,PTP,VC965
2131.0,Tue Aug 10 08:16:38 2021,7821381.0,CAR,2.0,4321.0,PC591BDF7,PTE,VCB43
2132.0,Sat Aug 21 08:34:56 2021,6489938.0,CAR,2.0,4914.0,PC2F353E1,PTE,VC965
2133.0,Thu Jul 29 22:39:17 2021,2667442.0,TRUCK,4.0,4042.0,PC5D4DE09,PTE,VC965
2134.0,Fri Aug 20 00:16:27 2021,532884.0,TRUCK,4.0,4699.0,PC2C1B987,PTP,VCB43
2135.0,Sun Aug 22 13:38:10 2021,7650880.0,CAR,2.0,4493.0,PC124B4C0,PTC,VCB43
2136.0,Sun Aug  1 21:57:48 2021,9769158.0,VAN,2.0,4971.0,PC0BD172F,PTE,VC965
2137.0,Thu Aug 19 14:33:37 2021,3514986.0,CAR,2.0,4469.0,PC120EEFD,PTC,VCD2F
2138.0,Sun Aug  8 18:45:14 2021,4256700.0,TRUCK,4.0,4290.0,PC84E8CEF,PTP,VC965
2139.0,Fri Jul 30 12:06:14 2021,7574565.0,CAR,2.0,4647.0,PCDD56814,PTC,VCB43
2140.0,Tue Aug 10 00:57:35 2021,7571990.0,TRUCK,4.0,4612.0,PC871C1FC,PTP,VC965
2141.0,Sat Aug 14 08:47:37 2021,8870105.0,CAR,2.0,4773.0,PCE62BBA9,PTC,VCB43
2142.0,Tue Aug  3 14:47:00 2021,2535049.0,CAR,2.0,4743.0,PCE6EEF2E,PTE,VC965
2143.0,Sat Aug 14 16:02:27 2021,4294166.0,CAR,2.0,4011.0,PC680DEC6,PTC,VC965
2144.0,Mon Aug  9 00:30:48 2021,1887449.0,TRUCK,4.0,4245.0,PC6594AD4,PTE,VC965
2145.0,Fri Aug 20 15:24:07 2021,9615686.0,TRUCK,4.0,4458.0,PCECEBBFA,PTC,VCB43
2146.0,Wed Aug 11 01:21:58 2021,9437722.0,CAR,2.0,4282.0,PCCE002E5,PTC,VCB43
2147.0,Sun Aug 22 05:42:55 2021,2372992.0,VAN,2.0,4851.0,PC0954183,PTP,VC965
2148.0,Thu Aug 12 07:31:11 2021,2155314.0,CAR,2.0,4832.0,PC34ECAB5,PTE,VCD2F
2149.0,Mon Aug  9 18:12:12 2021,345607.0,TRUCK,4.0,4938.0,PC6C57ED3,PTC,VC965
2150.0,Sun Aug 22 01:32:14 2021,7953402.0,TRUCK,4.0,4058.0,PC3415EA4,PTE,VCB43
2151.0,Wed Aug 11 06:57:54 2021,4656681.0,CAR,2.0,4974.0,PCDEB8E32,PTC,VCB43
2152.0,Thu Jul 29 18:38:32 2021,4833476.0,CAR,2.0,4553.0,PC1D57D7F,PTC,VC965
2153.0,Fri Aug 13 21:54:30 2021,9215337.0,CAR,2.0,4866.0,PC3137434,PTE,VC965
2154.0,Mon Aug 16 19:57:05 2021,8707404.0,CAR,2.0,4552.0,PC05BD3DF,PTC,VC965
2155.0,Sat Jul 31 16:25:44 2021,2821493.0,CAR,2.0,4537.0,PC10C700F,PTC,VC965
2156.0,Sun Aug  8 23:53:38 2021,6617350.0,CAR,2.0,4854.0,PCB6F1968,PTP,VC965
2157.0,Thu Jul 29 12:10:37 2021,8111033.0,CAR,2.0,4398.0,PCE60D320,PTE,VC965
2158.0,Fri Aug 13 13:52:44 2021,6903526.0,CAR,2.0,4843.0,PC400DFFE,PTP,VC965
2159.0,Mon Aug  9 02:52:47 2021,2288787.0,TRUCK,4.0,4739.0,PC07289CF,PTC,VC965
2160.0,Thu Aug 12 02:03:16 2021,3372970.0,CAR,2.0,4442.0,PC05C2F86,PTC,VCB43
2161.0,Mon Aug  2 03:54:08 2021,9392194.0,TRUCK,4.0,4686.0,PCD6E5E77,PTC,VC965
2162.0,Tue Aug 17 01:07:02 2021,8906006.0,CAR,2.0,4755.0,PC628DCED,PTP,VCB43
2163.0,Thu Aug 12 05:33:27 2021,3153972.0,CAR,2.0,4849.0,PCF764517,PTP,VC965
2164.0,Sat Jul 31 08:09:29 2021,9293894.0,CAR,2.0,4537.0,PC10C700F,PTC,VC965
2165.0,Sun Aug  8 04:03:06 2021,2981230.0,TRUCK,4.0,4009.0,PCF984421,PTC,VC965
2166.0,Wed Aug  4 10:15:55 2021,1206033.0,VAN,2.0,4297.0,PCDE89544,PTC,VCB43
2167.0,Sat Aug 14 00:04:32 2021,5581235.0,CAR,2.0,4007.0,PCDF9F773,PTE,VCD2F
2168.0,Fri Jul 30 05:06:05 2021,6890813.0,CAR,2.0,4977.0,PCB077F18,PTC,VC965
2169.0,Sat Aug 14 01:27:39 2021,5523943.0,TRUCK,4.0,4571.0,PC2308E9E,PTP,VC965
2170.0,Wed Aug 18 23:35:20 2021,7211084.0,CAR,2.0,4771.0,PC71FE98A,PTP,VCB43
2171.0,Tue Aug 10 02:50:04 2021,4668352.0,VAN,2.0,4148.0,PCDFBBEBB,PTE,VC965
2172.0,Wed Aug 11 13:04:40 2021,9245919.0,TRUCK,4.0,4240.0,PC72FE04B,PTC,VCD2F
2173.0,Sat Aug 21 10:03:43 2021,7087231.0,CAR,2.0,4957.0,PC8DFFE65,PTP,VCB43
2174.0,Thu Aug 12 16:20:40 2021,2373397.0,TRUCK,4.0,4066.0,PC883FCA9,PTE,VC965
2175.0,Thu Aug 12 21:47:00 2021,9280314.0,TRUCK,4.0,4458.0,PCECEBBFA,PTE,VCB43
2176.0,Thu Aug 12 01:06:19 2021,6953648.0,CAR,2.0,4353.0,PC79BCF60,PTP,VCB43
2177.0,Thu Aug 19 08:38:44 2021,9844808.0,VAN,2.0,4645.0,PC14FBE4A,PTC,VC965
2178.0,Sun Aug 22 09:56:59 2021,2912799.0,CAR,2.0,4422.0,PCF514246,PTC,VCD2F
2179.0,Thu Aug 12 09:03:01 2021,9581849.0,CAR,2.0,4529.0,PC3FAA264,PTP,VC965
2180.0,Tue Aug 17 01:50:14 2021,8120264.0,TRUCK,4.0,4236.0,PC5212DD0,PTP,VC965
2181.0,Tue Aug 17 12:16:16 2021,3694295.0,TRUCK,4.0,4853.0,PC214FB8E,PTP,VCB43
2182.0,Wed Aug 18 05:43:37 2021,2389893.0,TRUCK,4.0,4551.0,PCCA5979C,PTP,VCB43
2183.0,Tue Aug 17 15:11:31 2021,5946648.0,CAR,2.0,4574.0,PCC1F6F13,PTP,VCB43
2184.0,Thu Aug 19 08:26:08 2021,3566529.0,CAR,2.0,4681.0,PCBEB4D23,PTE,VC965
2185.0,Thu Aug  5 04:54:53 2021,277238.0,TRUCK,4.0,4412.0,PC821BC98,PTP,VC965
2186.0,Tue Aug  3 13:10:25 2021,4471891.0,TRUCK,4.0,4153.0,PC88C655C,PTC,VCB43
2187.0,Tue Aug 10 13:36:26 2021,725240.0,CAR,2.0,4659.0,PC5549650,PTE,VCB43
2188.0,Wed Aug 18 04:47:56 2021,6773300.0,VAN,2.0,4078.0,PC8473A64,PTE,VC965
2189.0,Sat Aug  7 22:13:18 2021,1935614.0,TRUCK,4.0,4123.0,PCDE850D8,PTE,VCD2F
2190.0,Mon Aug 16 18:21:52 2021,26785.0,CAR,2.0,4066.0,PC883FCA9,PTP,VCB43
2191.0,Sun Aug 15 11:24:24 2021,3598105.0,CAR,2.0,4840.0,PC49BFB36,PTP,VC965
2192.0,Sun Aug 22 12:34:23 2021,6166301.0,CAR,2.0,4206.0,PCAC34A40,PTP,VC965
2193.0,Tue Aug 10 05:25:23 2021,1852572.0,TRUCK,4.0,4099.0,PC97F19B1,PTP,VC965
2194.0,Sat Aug  7 10:02:00 2021,9588742.0,CAR,2.0,4945.0,PC95BD14B,PTC,VCB43
2195.0,Wed Aug 18 11:04:22 2021,1877131.0,TRUCK,4.0,4975.0,PC818101A,PTE,VC965
2196.0,Tue Aug 10 09:19:56 2021,4866848.0,CAR,2.0,4339.0,PCDE1D204,PTE,VCB43
2197.0,Sat Jul 31 00:14:28 2021,6610284.0,CAR,2.0,4841.0,PCE45DE8D,PTE,VC965
2198.0,Fri Aug  6 18:36:55 2021,5886598.0,VAN,2.0,4143.0,PC5F47DCF,PTP,VC965
2199.0,Mon Aug  2 06:52:10 2021,2013160.0,TRUCK,4.0,4009.0,PCF984421,PTE,VCD2F
2200.0,Mon Aug  9 01:55:56 2021,9763572.0,VAN,2.0,4744.0,PC78EF0B5,PTE,VCB43
2201.0,Tue Aug  3 18:29:25 2021,433535.0,VAN,2.0,4697.0,PCFDB2BA6,PTC,VCD2F
2202.0,Thu Aug 19 12:05:07 2021,5115359.0,TRUCK,4.0,4429.0,PC65E7991,PTP,VCD2F
2203.0,Thu Aug 12 14:43:33 2021,8914873.0,CAR,2.0,4792.0,PC3E35002,PTP,VCB43
2204.0,Wed Aug  4 05:35:13 2021,5822513.0,TRUCK,4.0,4280.0,PC03A5F23,PTP,VC965
2205.0,Fri Jul 30 16:44:30 2021,9127899.0,VAN,2.0,4384.0,PC59A33DE,PTC,VCB43
2206.0,Wed Aug 11 10:55:54 2021,7996756.0,TRUCK,4.0,4173.0,PC0EB640E,PTE,VCD2F
2207.0,Mon Aug  9 06:33:18 2021,1581967.0,CAR,2.0,4656.0,PC63844BC,PTE,VCB43
2208.0,Mon Aug  2 17:00:47 2021,9880175.0,CAR,2.0,4343.0,PC0F6325D,PTC,VC965
2209.0,Sun Aug  1 10:19:00 2021,6272381.0,CAR,2.0,4225.0,PCC1ED0C5,PTC,VC965
2210.0,Mon Aug 16 10:25:19 2021,3399227.0,CAR,2.0,4142.0,PC7ACFF7C,PTE,VC965
2211.0,Sun Aug  8 04:58:45 2021,1050893.0,CAR,2.0,4215.0,PC4C76F48,PTP,VC965
2212.0,Sun Aug  8 15:45:06 2021,7748771.0,CAR,2.0,4266.0,PC39B17A9,PTE,VC965
2213.0,Mon Aug 16 21:02:56 2021,5828541.0,CAR,2.0,4923.0,PC8A7A22A,PTC,VC965
2214.0,Sat Jul 31 11:25:20 2021,3069018.0,TRUCK,4.0,4480.0,PC9A343F9,PTP,VC965
2215.0,Thu Aug 12 04:22:30 2021,2606722.0,VAN,2.0,4107.0,PC7607A5D,PTC,VCB43
2216.0,Tue Aug 17 20:38:13 2021,1794651.0,CAR,2.0,4581.0,PCC347465,PTC,VCD2F
2217.0,Wed Aug 11 09:25:28 2021,3888376.0,VAN,2.0,4831.0,PC0EC3E54,PTP,VC965
2218.0,Sun Aug 22 16:17:43 2021,495976.0,CAR,2.0,4605.0,PCEB27C63,PTC,VCD2F
2219.0,Sat Aug  7 19:08:26 2021,6054974.0,CAR,2.0,4045.0,PCE952492,PTP,VC965
2220.0,Thu Jul 29 13:51:21 2021,1461491.0,CAR,2.0,4352.0,PC99B9343,PTC,VC965
2221.0,Wed Aug  4 02:15:42 2021,2653649.0,CAR,2.0,4965.0,PCA0BAE0F,PTC,VC965
2222.0,Thu Jul 29 18:56:21 2021,41829.0,CAR,2.0,4843.0,PC400DFFE,PTE,VC965
2223.0,Tue Aug 10 21:59:48 2021,2787072.0,CAR,2.0,4045.0,PCE952492,PTE,VC965
2224.0,Fri Aug 13 15:47:42 2021,5400421.0,CAR,2.0,4545.0,PC419B1CB,PTE,VC965
2225.0,Sun Aug 22 18:34:12 2021,6206783.0,CAR,2.0,4785.0,PC787D664,PTP,VC965
2226.0,Mon Aug  2 15:06:40 2021,3452250.0,CAR,2.0,4968.0,PC251D4C1,PTC,VC965
2227.0,Thu Aug  5 06:51:41 2021,9131018.0,CAR,2.0,4089.0,PC3CCA187,PTC,VC965
2228.0,Fri Aug 20 13:39:12 2021,2335799.0,CAR,2.0,4538.0,PCDE5402C,PTC,VC965
2229.0,Sun Aug  1 00:08:32 2021,3658470.0,TRUCK,4.0,4737.0,PCED7EAFE,PTC,VC965
2230.0,Thu Aug 19 21:06:19 2021,1706389.0,CAR,2.0,4776.0,PC6906524,PTE,VCB43
